date,open,high,low,close,adj_close,volume
2025-04-03,26.3799991607666,30.020000457763672,24.93000030517578,30.020000457763672,30.020000457763672,0.0
2025-04-04,30.1200008392334,45.61000061035156,29.989999771118164,45.310001373291016,45.310001373291016,0.0
2025-04-07,60.130001068115234,60.130001068115234,38.58000183105469,46.97999954223633,46.97999954223633,0.0
2025-04-08,44.040000915527344,57.52000045776367,36.47999954223633,52.33000183105469,52.33000183105469,0.0
2025-04-09,50.97999954223633,57.959999084472656,31.899999618530273,33.619998931884766,33.619998931884766,0.0
2025-04-10,34.439998626708984,54.869998931884766,34.439998626708984,40.720001220703125,40.720001220703125,0.0
2025-04-11,40.79999923706055,46.119998931884766,36.849998474121094,37.560001373291016,37.560001373291016,0.0
2025-04-14,34.7599983215332,35.16999816894531,29.75,30.889999389648438,30.889999389648438,0.0
2025-04-15,30.010000228881836,31.450000762939453,28.290000915527344,30.1200008392334,30.1200008392334,0.0
2025-04-16,33.2400016784668,34.959999084472656,29.479999542236328,32.63999938964844,32.63999938964844,0.0
2025-04-17,30.790000915527344,32.54999923706055,29.56999969482422,29.649999618530273,29.649999618530273,0.0
2025-04-21,32.75,35.75,31.790000915527344,33.81999969482422,33.81999969482422,0.0
2025-04-22,32.61000061035156,32.68000030517578,30.079999923706055,30.56999969482422,30.56999969482422,0.0
2025-04-23,28.75,30.290000915527344,27.110000610351562,28.450000762939453,28.450000762939453,0.0
2025-04-24,28.690000534057617,29.65999984741211,26.360000610351562,26.469999313354492,26.469999313354492,0.0
2025-04-25,26.219999313354492,27.200000762939453,24.84000015258789,24.84000015258789,24.84000015258789,0.0
2025-04-28,25.75,26.93000030517578,24.700000762939453,25.149999618530273,25.149999618530273,0.0
2025-04-29,24.760000228881836,25.989999771118164,23.760000228881836,24.170000076293945,24.170000076293945,0.0
2025-04-30,24.350000381469727,28.170000076293945,24.229999542236328,24.700000762939453,24.700000762939453,0.0
2025-05-01,23.940000534057617,25.18000030517578,23.299999237060547,24.600000381469727,24.600000381469727,0.0
2025-05-02,23.6299991607666,24.31999969482422,22.34000015258789,22.68000030517578,22.68000030517578,0.0
2025-05-05,24.25,24.6299991607666,22.809999465942383,23.639999389648438,23.639999389648438,0.0
2025-05-06,23.969999313354492,25.110000610351562,23.899999618530273,24.760000228881836,24.760000228881836,0.0
2025-05-07,24.559999465942383,25.6200008392334,23.290000915527344,23.549999237060547,23.549999237060547,0.0
2025-05-08,22.84000015258789,23.610000610351562,21.8799991607666,22.479999542236328,22.479999542236328,0.0
2025-05-09,22.399999618530273,22.81999969482422,21.829999923706055,21.899999618530273,21.899999618530273,0.0
2025-05-12,19.84000015258789,20.440000534057617,18.139999389648438,18.389999389648438,18.389999389648438,0.0
2025-05-13,18.690000534057617,18.850000381469727,17.649999618530273,18.219999313354492,18.219999313354492,0.0
2025-05-14,18.100000381469727,18.81999969482422,18.059999465942383,18.6200008392334,18.6200008392334,0.0
2025-05-15,19.190000534057617,19.3799991607666,17.770000457763672,17.829999923706055,17.829999923706055,0.0
2025-05-16,17.959999084472656,17.959999084472656,17.149999618530273,17.239999771118164,17.239999771118164,0.0
2025-05-19,19.84000015258789,19.920000076293945,17.920000076293945,18.139999389648438,18.139999389648438,0.0
2025-05-20,18.459999084472656,18.68000030517578,17.700000762939453,18.09000015258789,18.09000015258789,0.0
2025-05-21,18.770000457763672,21.049999237060547,17.770000457763672,20.8700008392334,20.8700008392334,0.0
2025-05-22,20.6200008392334,22.06999969482422,19.639999389648438,20.280000686645508,20.280000686645508,0.0
2025-05-23,20.139999389648438,25.530000686645508,19.829999923706055,22.290000915527344,22.290000915527344,0.0
2025-05-27,20.6299991607666,21.010000228881836,18.950000762939453,18.959999084472656,18.959999084472656,0.0
2025-05-28,19.209999084472656,19.43000030517578,18.68000030517578,19.309999465942383,19.309999465942383,0.0
2025-05-29,18.25,20.200000762939453,18.110000610351562,19.18000030517578,19.18000030517578,0.0
2025-05-30,19.610000610351562,20.549999237060547,18.56999969482422,18.56999969482422,18.56999969482422,0.0
2025-06-02,19.809999465942383,20.450000762939453,18.360000610351562,18.360000610351562,18.360000610351562,0.0
2025-06-03,18.829999923706055,19.209999084472656,17.639999389648438,17.690000534057617,17.690000534057617,0.0
2025-06-04,17.68000030517578,18.06999969482422,17.40999984741211,17.610000610351562,17.610000610351562,0.0
2025-06-05,17.68000030517578,18.799999237060547,17.079999923706055,18.479999542236328,18.479999542236328,0.0
2025-06-06,18.15999984741211,18.350000381469727,16.649999618530273,16.770000457763672,16.770000457763672,0.0
2025-06-09,17.690000534057617,17.719999313354492,16.81999969482422,17.15999984741211,17.15999984741211,0.0
2025-06-10,17.5,17.989999771118164,16.68000030517578,16.950000762939453,16.950000762939453,0.0
2025-06-11,17.040000915527344,18.09000015258789,16.229999542236328,17.260000228881836,17.260000228881836,0.0
2025-06-12,17.8700008392334,18.8700008392334,17.43000030517578,18.020000457763672,18.020000457763672,0.0
2025-06-13,21.760000228881836,22.0,18.8799991607666,20.81999969482422,20.81999969482422,0.0
2025-06-16,19.780000686645508,20.219999313354492,18.670000076293945,19.110000610351562,19.110000610351562,0.0
2025-06-17,20.530000686645508,21.790000915527344,19.549999237060547,21.600000381469727,21.600000381469727,0.0
2025-06-18,20.899999618530273,21.579999923706055,19.59000015258789,20.139999389648438,20.139999389648438,0.0
2025-06-20,20.739999771118164,21.06999969482422,19.110000610351562,20.6200008392334,20.6200008392334,0.0
2025-06-23,21.149999618530273,22.510000228881836,19.81999969482422,19.829999923706055,19.829999923706055,0.0
2025-06-24,18.190000534057617,18.719999313354492,17.329999923706055,17.479999542236328,17.479999542236328,0.0
2025-06-25,17.280000686645508,17.510000228881836,16.68000030517578,16.760000228881836,16.760000228881836,0.0
2025-06-26,16.670000076293945,16.780000686645508,16.110000610351562,16.59000015258789,16.59000015258789,0.0
2025-06-27,16.309999465942383,17.290000915527344,16.1200008392334,16.31999969482422,16.31999969482422,0.0
2025-06-30,17.190000534057617,17.43000030517578,16.549999237060547,16.729999542236328,16.729999542236328,0.0
2025-07-01,16.979999542236328,17.479999542236328,16.510000228881836,16.829999923706055,16.829999923706055,0.0
2025-07-02,16.75,17.3700008392334,16.540000915527344,16.639999389648438,16.639999389648438,0.0
2025-07-03,16.649999618530273,16.829999923706055,16.139999389648438,16.3799991607666,16.3799991607666,0.0
2025-07-07,17.829999923706055,18.5,17.510000228881836,17.790000915527344,17.790000915527344,0.0
2025-07-08,17.40999984741211,17.440000534057617,16.540000915527344,16.809999465942383,16.809999465942383,0.0
2025-07-09,16.760000228881836,16.760000228881836,15.760000228881836,15.9399995803833,15.9399995803833,0.0
2025-07-10,16.229999542236328,16.239999771118164,15.699999809265137,15.779999732971191,15.779999732971191,0.0
2025-07-11,16.40999984741211,17.239999771118164,15.979999542236328,16.399999618530273,16.399999618530273,0.0
2025-07-14,17.729999542236328,17.850000381469727,16.90999984741211,17.200000762939453,17.200000762939453,0.0
2025-07-15,16.889999389648438,17.389999389648438,16.559999465942383,17.3799991607666,17.3799991607666,0.0
2025-07-16,17.65999984741211,19.479999542236328,16.690000534057617,17.15999984741211,17.15999984741211,0.0
2025-07-17,17.15999984741211,17.3700008392334,16.479999542236328,16.520000457763672,16.520000457763672,0.0
2025-07-18,16.43000030517578,16.809999465942383,16.280000686645508,16.40999984741211,16.40999984741211,0.0
2025-07-21,16.8700008392334,16.989999771118164,16.299999237060547,16.649999618530273,16.649999618530273,0.0
2025-07-22,16.75,17.479999542236328,16.43000030517578,16.5,16.5,0.0
2025-07-23,16.229999542236328,16.31999969482422,15.319999694824219,15.369999885559082,15.369999885559082,0.0
2025-07-24,15.390000343322754,15.539999961853027,14.949999809265137,15.390000343322754,15.390000343322754,0.0
2025-07-25,15.329999923706055,15.390000343322754,14.920000076293945,14.930000305175781,14.930000305175781,0.0
2025-07-28,15.149999618530273,15.539999961853027,15.0,15.029999732971191,15.029999732971191,0.0
2025-07-29,14.949999809265137,16.1200008392334,14.699999809265137,15.979999542236328,15.979999542236328,0.0
2025-07-30,15.869999885559082,17.270000457763672,15.4399995803833,15.479999542236328,15.479999542236328,0.0
2025-07-31,14.989999771118164,17.170000076293945,14.739999771118164,16.719999313354492,16.719999313354492,0.0
2025-08-01,17.399999618530273,21.899999618530273,17.389999389648438,20.3799991607666,20.3799991607666,0.0
2025-08-04,19.559999465942383,19.579999923706055,17.479999542236328,17.520000457763672,17.520000457763672,0.0
2025-08-05,17.209999084472656,18.940000534057617,17.110000610351562,17.850000381469727,17.850000381469727,0.0
2025-08-06,17.219999313354492,17.8799991607666,16.559999465942383,16.770000457763672,16.770000457763672,0.0
2025-08-07,16.40999984741211,17.639999389648438,15.979999542236328,16.56999969482422,16.56999969482422,0.0
2025-08-08,16.479999542236328,16.520000457763672,15.149999618530273,15.149999618530273,15.149999618530273,0.0
2025-08-11,15.8100004196167,16.360000610351562,15.520000457763672,16.25,16.25,0.0
2025-08-12,16.09000015258789,16.559999465942383,14.65999984741211,14.729999542236328,14.729999542236328,0.0
2025-08-13,14.619999885559082,14.8100004196167,14.300000190734863,14.489999771118164,14.489999771118164,0.0
2025-08-14,14.65999984741211,15.390000343322754,14.569999694824219,14.829999923706055,14.829999923706055,0.0
2025-08-15,14.430000305175781,15.180000305175781,14.399999618530273,15.09000015258789,15.09000015258789,0.0
2025-08-18,15.729999542236328,15.949999809265137,14.949999809265137,14.989999771118164,14.989999771118164,0.0
2025-08-19,15.229999542236328,15.90999984741211,14.760000228881836,15.569999694824219,15.569999694824219,0.0
2025-08-20,15.949999809265137,17.190000534057617,15.569999694824219,15.6899995803833,15.6899995803833,0.0
2025-08-21,15.720000267028809,17.239999771118164,15.649999618530273,16.600000381469727,16.600000381469727,0.0
2025-08-22,16.809999465942383,16.829999923706055,14.210000038146973,14.220000267028809,14.220000267028809,0.0
2025-08-25,15.050000190734863,15.1899995803833,14.239999771118164,14.789999961853027,14.789999961853027,0.0
2025-08-26,15.75,15.75,14.619999885559082,14.619999885559082,14.619999885559082,0.0
2025-08-27,14.65999984741211,15.229999542236328,14.65999984741211,14.850000381469727,14.850000381469727,0.0
2025-08-28,14.420000076293945,14.6899995803833,14.119999885559082,14.430000305175781,14.430000305175781,0.0
2025-08-29,14.3100004196167,15.970000267028809,14.3100004196167,15.359999656677246,15.359999656677246,0.0
2025-09-02,16.649999618530273,19.3799991607666,16.549999237060547,17.170000076293945,17.170000076293945,0.0
2025-09-03,17.399999618530273,17.56999969482422,16.34000015258789,16.350000381469727,16.350000381469727,0.0
2025-09-04,16.219999313354492,16.350000381469727,15.279999732971191,15.300000190734863,15.300000190734863,0.0
2025-09-05,15.229999542236328,16.920000076293945,14.739999771118164,15.180000305175781,15.180000305175781,0.0
2025-09-08,15.579999923706055,15.649999618530273,14.989999771118164,15.109999656677246,15.109999656677246,0.0
2025-09-09,15.020000457763672,15.819999694824219,14.970000267028809,15.039999961853027,15.039999961853027,0.0
2025-09-10,14.979999542236328,15.630000114440918,14.630000114440918,15.350000381469727,15.350000381469727,0.0
2025-09-11,15.1899995803833,15.239999771118164,14.649999618530273,14.710000038146973,14.710000038146973,0.0
2025-09-12,14.619999885559082,14.970000267028809,14.40999984741211,14.760000228881836,14.760000228881836,0.0
2025-09-15,15.140000343322754,15.84000015258789,14.920000076293945,15.6899995803833,15.6899995803833,0.0
2025-09-16,15.600000381469727,16.3799991607666,15.4399995803833,16.360000610351562,16.360000610351562,0.0
2025-09-17,16.420000076293945,16.75,15.260000228881836,15.720000267028809,15.720000267028809,0.0
2025-09-18,14.930000305175781,15.800000190734863,14.329999923706055,15.699999809265137,15.699999809265137,0.0
2025-09-19,15.760000228881836,16.1299991607666,15.289999961853027,15.449999809265137,15.449999809265137,0.0
2025-09-22,16.139999389648438,16.350000381469727,15.779999732971191,16.100000381469727,16.100000381469727,0.0
2025-09-23,16.100000381469727,17.06999969482422,15.949999809265137,16.639999389648438,16.639999389648438,0.0
2025-09-24,16.56999969482422,17.209999084472656,16.18000030517578,16.18000030517578,16.18000030517578,0.0
2025-09-25,16.549999237060547,17.739999771118164,16.31999969482422,16.739999771118164,16.739999771118164,0.0
2025-09-26,16.889999389648438,17.049999237060547,15.289999961853027,15.289999961853027,15.289999961853027,0.0
2025-09-29,15.84000015258789,16.290000915527344,15.739999771118164,16.1200008392334,16.1200008392334,0.0
2025-09-30,16.489999771118164,16.700000762939453,16.020000457763672,16.280000686645508,16.280000686645508,0.0
2025-10-01,17.280000686645508,17.280000686645508,15.979999542236328,16.290000915527344,16.290000915527344,0.0
2025-10-02,16.1200008392334,16.920000076293945,15.930000305175781,16.6299991607666,16.6299991607666,0.0
2025-10-03,16.350000381469727,17.059999465942383,16.200000762939453,16.649999618530273,16.649999618530273,0.0
2025-10-06,16.739999771118164,17.09000015258789,16.290000915527344,16.3700008392334,16.3700008392334,0.0
2025-10-07,16.579999923706055,17.549999237060547,16.190000534057617,17.239999771118164,17.239999771118164,0.0
2025-10-08,17.170000076293945,17.200000762939453,16.229999542236328,16.299999237060547,16.299999237060547,0.0
2025-10-09,16.309999465942383,17.270000457763672,16.260000228881836,16.43000030517578,16.43000030517578,0.0
2025-10-10,16.360000610351562,22.440000534057617,16.229999542236328,21.65999984741211,21.65999984741211,0.0
2025-10-13,19.450000762939453,20.770000457763672,18.610000610351562,19.030000686645508,19.030000686645508,0.0
2025-10-14,21.459999084472656,22.940000534057617,19.18000030517578,20.809999465942383,20.809999465942383,0.0
2025-10-15,20.020000457763672,22.440000534057617,19.110000610351562,20.639999389648438,20.639999389648438,0.0
2025-10-16,20.489999771118164,25.43000030517578,19.850000381469727,25.309999465942383,25.309999465942383,0.0
2025-10-17,28.40999984741211,28.989999771118164,20.729999542236328,20.780000686645508,20.780000686645508,0.0
2025-10-20,20.530000686645508,21.020000457763672,18.229999542236328,18.229999542236328,18.229999542236328,0.0
2025-10-21,18.649999618530273,18.889999389648438,17.399999618530273,17.8700008392334,17.8700008392334,0.0
2025-10-22,17.84000015258789,21.010000228881836,17.729999542236328,18.600000381469727,18.600000381469727,0.0
2025-10-23,18.360000610351562,19.350000381469727,17.079999923706055,17.299999237060547,17.299999237060547,0.0
2025-10-24,17.020000457763672,17.219999313354492,16.020000457763672,16.3700008392334,16.3700008392334,0.0
2025-10-27,15.729999542236328,16.06999969482422,15.619999885559082,15.789999961853027,15.789999961853027,0.0
2025-10-28,15.949999809265137,16.549999237060547,15.65999984741211,16.420000076293945,16.420000076293945,0.0
2025-10-29,16.34000015258789,17.579999923706055,16.260000228881836,16.920000076293945,16.920000076293945,0.0
2025-10-30,16.260000228881836,17.40999984741211,15.729999542236328,16.90999984741211,16.90999984741211,0.0
2025-10-31,16.43000030517578,18.540000915527344,15.960000038146973,17.440000534057617,17.440000534057617,0.0
2025-11-03,18.059999465942383,18.829999923706055,17.0,17.170000076293945,17.170000076293945,0.0
2025-11-04,19.729999542236328,20.479999542236328,17.899999618530273,19.0,19.0,0.0
2025-11-05,19.3700008392334,20.020000457763672,17.309999465942383,18.010000228881836,18.010000228881836,0.0
2025-11-06,18.360000610351562,20.309999465942383,17.639999389648438,19.5,19.5,0.0
2025-11-07,19.520000457763672,22.719999313354492,19.079999923706055,19.079999923706055,19.079999923706055,0.0
2025-11-10,18.579999923706055,18.81999969482422,17.600000381469727,17.600000381469727,17.600000381469727,0.0
2025-11-11,17.899999618530273,18.010000228881836,17.25,17.280000686645508,17.280000686645508,0.0
2025-11-12,17.209999084472656,18.059999465942383,17.100000381469727,17.510000228881836,17.510000228881836,0.0
2025-11-13,17.610000610351562,21.309999465942383,17.510000228881836,20.0,20.0,0.0
2025-11-14,21.329999923706055,23.030000686645508,19.559999465942383,19.829999923706055,19.829999923706055,0.0
2025-11-17,19.579999923706055,23.440000534057617,19.540000915527344,22.3799991607666,22.3799991607666,0.0
2025-11-18,23.540000915527344,25.84000015258789,22.90999984741211,24.690000534057617,24.690000534057617,0.0
2025-11-19,24.520000457763672,24.790000915527344,21.93000030517578,23.65999984741211,23.65999984741211,0.0
2025-11-20,20.780000686645508,28.270000457763672,19.280000686645508,26.420000076293945,26.420000076293945,0.0
2025-11-21,25.969999313354492,27.84000015258789,22.540000915527344,23.43000030517578,23.43000030517578,0.0
2025-11-24,22.690000534057617,23.68000030517578,20.40999984741211,20.520000457763672,20.520000457763672,0.0
2025-11-25,20.549999237060547,21.770000457763672,18.389999389648438,18.559999465942383,18.559999465942383,0.0
2025-11-26,18.25,18.700000762939453,16.93000030517578,17.190000534057617,17.190000534057617,0.0
2025-11-28,17.40999984741211,18.520000457763672,15.779999732971191,16.350000381469727,16.350000381469727,0.0
2025-12-01,18.049999237060547,18.329999923706055,16.579999923706055,17.239999771118164,17.239999771118164,0.0
2025-12-02,17.280000686645508,17.309999465942383,16.389999389648438,16.59000015258789,16.59000015258789,0.0
2025-12-03,16.43000030517578,17.280000686645508,15.930000305175781,16.079999923706055,16.079999923706055,0.0
2025-12-04,16.229999542236328,16.6299991607666,15.680000305175781,15.779999732971191,15.779999732971191,0.0
2025-12-05,15.579999923706055,16.18000030517578,15.279999732971191,15.40999984741211,15.40999984741211,0.0
2025-12-08,16.149999618530273,17.09000015258789,16.100000381469727,16.65999984741211,16.65999984741211,0.0
2025-12-09,16.65999984741211,17.200000762939453,16.450000762939453,16.93000030517578,16.93000030517578,0.0
2025-12-10,16.940000534057617,17.65999984741211,15.5600004196167,15.770000457763672,15.770000457763672,0.0
2025-12-11,16.84000015258789,16.8799991607666,14.850000381469727,14.850000381469727,14.850000381469727,0.0
2025-12-12,14.989999771118164,17.850000381469727,14.850000381469727,15.739999771118164,15.739999771118164,0.0
2025-12-15,16.510000228881836,17.350000381469727,15.989999771118164,16.5,16.5,0.0
2025-12-16,17.280000686645508,17.610000610351562,16.190000534057617,16.479999542236328,16.479999542236328,0.0
2025-12-17,16.450000762939453,18.0,15.819999694824219,17.6200008392334,17.6200008392334,0.0
2025-12-18,17.610000610351562,17.68000030517578,15.930000305175781,16.8700008392334,16.8700008392334,0.0
2025-12-19,16.309999465942383,16.530000686645508,14.90999984741211,14.90999984741211,14.90999984741211,0.0
2025-12-22,15.15999984741211,15.260000228881836,14.029999732971191,14.079999923706055,14.079999923706055,0.0
2025-12-23,14.09000015258789,14.449999809265137,13.640000343322754,14.0,14.0,0.0
2025-12-24,14.09000015258789,14.15999984741211,13.380000114440918,13.470000267028809,13.470000267028809,0.0
2025-12-26,14.119999885559082,14.289999961853027,13.520000457763672,13.600000381469727,13.600000381469727,0.0
2025-12-29,14.6899995803833,15.079999923706055,13.989999771118164,14.199999809265137,14.199999809265137,0.0
2025-12-30,14.430000305175781,14.619999885559082,14.039999961853027,14.329999923706055,14.329999923706055,0.0
